Country	Subject Descriptor	Units	Scale	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
Guatemala	Gross domestic product, constant prices	Percent change		3.700	0.644	-3.542	-2.528	0.510	-0.600	0.100	3.579	3.892	3.943	3.101	3.000	4.600	3.400	3.500	4.400	2.800	4.100	4.600	3.700	2.500	2.400	3.867	2.531	3.152	3.260	5.380	6.304	3.281	0.526	2.869	4.162	2.970	3.698	4.174	4.140	3.092	2.760	3.100	2017
Guatemala	Gross domestic product, current prices	National currency	Billions	7.319	7.995	8.098	8.406	8.796	10.385	14.711	16.451	19.083	22.000	31.875	43.687	49.767	58.955	68.181	77.362	86.603	97.643	111.823	121.796	133.427	146.978	162.507	174.044	190.440	207.729	229.836	261.760	295.872	307.967	333.093	371.012	394.723	423.098	454.053	488.128	521.837	555.649	593.853	2017
Guatemala	Gross domestic product, current prices	U.S. dollars	Billions	7.319	7.995	8.098	8.406	8.796	10.385	5.615	6.502	7.042	8.118	7.106	8.687	9.625	10.462	11.855	13.314	14.218	16.103	17.488	16.492	17.187	18.703	20.777	21.918	23.965	27.211	30.231	34.113	39.137	37.734	41.338	47.655	50.388	53.851	58.722	63.767	68.663	75.620	78.979	2017
Guatemala	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	19.483	21.464	21.983	22.267	23.188	23.778	24.281	25.771	27.719	29.941	32.025	34.102	36.483	38.617	40.822	43.512	45.550	48.235	51.022	53.673	56.245	58.858	62.101	64.855	68.700	73.150	79.418	86.692	91.278	92.458	96.219	102.318	107.377	113.301	120.264	126.582	131.923	138.142	145.635	2017
Guatemala	Gross domestic product per capita, constant prices	National currency	Units	12,734.867	12,499.047	11,757.390	11,174.802	10,951.217	10,613.152	10,358.254	10,461.947	10,600.822	10,750.252	10,818.164	10,884.850	11,121.366	11,233.202	11,359.366	11,590.067	11,648.038	11,857.250	12,128.788	12,297.331	12,319.644	12,325.247	12,504.128	12,521.473	12,616.953	12,730.723	13,114.212	13,632.336	13,771.938	13,544.760	13,634.177	13,899.065	14,009.948	14,225.087	14,514.230	14,809.269	14,963.381	15,070.383	15,228.322	2017
Guatemala	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	6,271.186	6,155.058	5,789.835	5,502.944	5,392.841	5,226.364	5,100.841	5,151.904	5,220.292	5,293.878	5,327.321	5,360.160	5,476.630	5,531.703	5,593.831	5,707.438	5,735.986	5,839.010	5,972.727	6,055.725	6,066.713	6,069.472	6,157.561	6,166.102	6,213.120	6,269.145	6,457.991	6,713.138	6,781.883	6,670.012	6,714.044	6,844.486	6,899.090	7,005.033	7,147.420	7,292.709	7,368.600	7,421.293	7,499.069	2017
Guatemala	Population	Persons	Millions	7.211	7.394	7.582	7.776	7.975	8.180	8.390	8.604	8.822	9.042	9.264	9.483	9.709	9.939	10.172	10.408	10.647	10.888	11.134	11.387	11.651	11.925	12.209	12.500	12.797	13.096	13.397	13.700	14.006	14.316	14.630	14.949	15.271	15.596	15.924	16.252	16.582	16.919	17.263	2017
Guinea	Gross domestic product, constant prices	National currency	Billions	14,522.278	14,610.826	14,873.821	15,067.183	15,278.125	16,042.021	16,541.575	17,087.437	18,165.333	18,892.577	19,709.504	20,201.560	20,862.657	21,915.907	22,792.689	23,859.397	24,923.902	26,215.360	27,170.680	28,206.427	28,912.451	29,970.168	31,518.011	31,911.545	32,658.312	33,637.171	34,477.000	36,722.000	38,243.000	37,655.000	39,243.500	41,446.600	43,898.300	45,625.100	47,317.000	49,121.000	54,258.000	59,611.374	63,061.000	2016
Guinea	Gross domestic product, constant prices	Percent change		2.601	0.610	1.800	1.300	1.400	5.000	3.114	3.300	6.308	4.003	4.324	2.497	3.273	5.048	4.001	4.680	4.462	5.182	3.644	3.812	2.503	3.658	5.165	1.249	2.340	2.997	2.497	6.512	4.142	-1.538	4.219	5.614	5.915	3.934	3.708	3.813	10.458	9.867	5.787	2016
Guinea	Gross domestic product, current prices	National currency	Billions	176.419	192.826	254.530	333.435	423.463	529.116	925.660	1,216.868	1,573.748	2,002.003	2,449.458	3,162.419	4,122.175	4,359.278	4,597.067	5,095.078	5,337.236	5,708.600	6,187.294	6,656.554	7,055.304	7,424.091	7,947.461	9,446.370	11,246.357	16,422.581	21,728.000	26,369.000	32,046.000	32,248.000	39,289.700	45,176.000	51,605.043	57,865.000	61,663.600	65,829.000	77,899.000	94,523.718	109,691.319	2016
Guinea	Gross domestic product, current prices	U.S. dollars	Billions	2.400	2.381	2.335	2.284	2.327	2.473	2.675	2.840	3.317	3.384	3.710	4.195	4.570	4.562	4.707	5.139	5.316	5.212	5.003	4.798	4.039	3.806	4.022	4.759	5.054	4.506	4.178	6.317	6.966	6.753	6.866	6.034	7.304	8.374	8.790	8.790	8.695	10.401	11.739	2016
Guinea	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	2.708	2.982	3.224	3.393	3.565	3.862	4.062	4.300	4.732	5.115	5.536	5.866	6.196	6.663	7.077	7.564	8.046	8.609	9.023	9.502	9.958	10.548	11.269	11.621	12.213	12.971	13.697	14.981	15.905	15.780	16.637	17.938	19.364	20.479	21.640	22.705	25.354	28.385	30.705	2016
Guinea	Gross domestic product per capita, constant prices	National currency	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,273,942.545	3,180,466.547	3,097,996.287	3,071,127.979	3,033,341.485	3,044,388.238	3,079,020.247	3,159,817.937	3,212,719.581	3,279,469.687	3,305,742.936	3,369,193.834	3,484,290.148	3,466,919.886	3,481,837.112	3,512,532.215	3,518,433.532	3,655,033.405	3,707,629.070	3,554,622.718	3,608,254.958	3,713,343.959	3,833,486.460	3,884,577.762	3,928,678.180	3,978,987.615	4,287,906.469	4,596,071.598	4,743,453.492	2014
Guinea	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,416.993	1,376.535	1,340.841	1,329.213	1,312.858	1,317.639	1,332.628	1,367.598	1,390.495	1,419.385	1,430.756	1,458.218	1,508.033	1,500.515	1,506.971	1,520.256	1,522.810	1,581.932	1,604.696	1,538.473	1,561.686	1,607.170	1,659.168	1,681.281	1,700.368	1,722.143	1,855.845	1,989.222	2,053.010	2014
Guinea	Population	Persons	Millions	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.020	6.352	6.734	7.136	7.514	7.837	8.095	8.296	8.457	8.601	8.746	8.895	9.046	9.205	9.380	9.576	9.799	10.047	10.315	10.593	10.876	11.162	11.451	11.745	12.044	12.345	12.654	12.970	13.294	2014
Guinea-Bissau	Gross domestic product, constant prices	National currency	Billions	180.565	179.666	187.212	180.847	190.794	198.998	197.008	208.040	212.114	218.320	228.318	244.997	252.580	258.329	265.983	276.664	287.029	304.233	252.789	286.229	285.687	291.448	287.719	288.875	296.851	309.516	316.664	326.996	337.472	348.841	364.926	394.430	387.674	400.297	404.158	428.949	455.814	482.794	501.140	2017
Guinea-Bissau	Gross domestic product, constant prices	Percent change		n/a	-0.498	4.200	-3.400	5.500	4.300	-1.000	5.600	1.958	2.925	4.580	7.305	3.095	2.276	2.963	4.016	3.747	5.994	-16.909	13.228	-0.189	2.017	-1.279	0.402	2.761	4.266	2.309	3.263	3.204	3.369	4.611	8.085	-1.713	3.256	0.965	6.134	6.263	5.919	3.800	2017
Guinea-Bissau	Gross domestic product, current prices	National currency	Billions	36.126	59.421	81.732	106.908	85.253	128.770	96.925	71.178	65.658	84.607	87.779	128.448	129.065	107.888	118.329	227.228	222.152	240.723	221.641	249.890	258.220	278.627	284.550	276.878	280.578	309.516	309.467	333.565	387.197	390.403	420.515	518.288	505.079	516.662	520.872	619.726	698.685	783.989	810.315	2017
Guinea-Bissau	Gross domestic product, current prices	U.S. dollars	Billions	0.171	0.219	0.249	0.281	0.195	0.287	0.280	0.237	0.221	0.266	0.324	0.456	0.500	0.386	0.435	0.460	0.438	0.416	0.376	0.406	0.364	0.380	0.410	0.477	0.532	0.588	0.592	0.697	0.869	0.829	0.851	1.099	0.990	1.046	1.055	1.048	1.179	1.350	1.459	2017
Guinea-Bissau	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	0.464	0.506	0.560	0.562	0.614	0.661	0.667	0.722	0.762	0.815	0.885	0.981	1.035	1.083	1.139	1.210	1.278	1.378	1.158	1.330	1.357	1.415	1.419	1.451	1.531	1.646	1.735	1.840	1.936	2.017	2.134	2.355	2.359	2.479	2.550	2.735	2.938	3.171	3.366	2017
Guinea-Bissau	Gross domestic product per capita, constant prices	National currency	Units	230,947.649	225,072.139	229,701.437	217,327.703	224,564.869	229,403.675	222,438.432	230,402.308	230,317.646	232,364.704	238,184.199	249,908.895	251,926.492	251,958.888	253,718.175	258,148.517	262,022.616	271,758.088	220,985.732	244,913.030	239,296.691	239,000.208	231,004.525	227,076.315	228,440.718	233,144.467	233,450.411	235,900.370	238,163.898	240,708.266	249,912.369	264,303.182	254,183.931	256,810.522	253,705.979	263,471.969	273,946.453	283,915.245	288,360.102	2017
Guinea-Bissau	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	1,378.875	1,343.795	1,371.434	1,297.557	1,340.766	1,369.656	1,328.070	1,375.619	1,375.113	1,387.335	1,422.081	1,492.083	1,504.129	1,504.322	1,514.826	1,541.278	1,564.408	1,622.534	1,319.397	1,462.255	1,428.723	1,426.953	1,379.214	1,355.761	1,363.907	1,391.991	1,393.817	1,408.445	1,421.959	1,437.151	1,492.104	1,578.024	1,517.607	1,533.289	1,514.754	1,573.061	1,635.599	1,695.118	1,721.656	2017
Guinea-Bissau	Population	Persons	Millions	0.782	0.798	0.815	0.832	0.850	0.867	0.886	0.903	0.921	0.940	0.959	0.980	1.003	1.025	1.048	1.072	1.095	1.119	1.144	1.169	1.194	1.219	1.246	1.272	1.299	1.328	1.356	1.386	1.417	1.449	1.460	1.492	1.525	1.559	1.593	1.628	1.664	1.700	1.738	2017
Guyana	Gross domestic product, constant prices	National currency	Billions	211.013	212.199	193.348	171.120	174.771	175.410	174.999	174.771	164.319	156.194	151.493	160.621	173.082	187.278	203.162	213.432	230.411	244.661	240.485	247.665	244.333	249.856	252.728	251.080	255.012	250.060	262.880	281.335	286.896	296.417	309.373	326.194	342.630	359.822	373.849	385.270	398.199	406.723	420.623	2017
Guyana	Gross domestic product, constant prices	Percent change		-2.076	0.562	-8.884	-11.497	2.134	0.366	-0.234	-0.130	-5.981	-4.944	-3.010	6.026	7.758	8.201	8.482	5.055	7.956	6.185	-1.707	2.986	-1.345	2.260	1.149	-0.652	1.566	-1.942	5.127	7.020	1.977	3.319	4.371	5.437	5.039	5.018	3.898	3.055	3.356	2.141	3.417	2017
Guyana	Gross domestic product, current prices	National currency	Billions	1.424	1.508	1.378	1.399	1.662	1.968	2.236	4.717	6.145	16.745	25.432	61.414	74.629	92.604	119.447	140.538	157.195	169.422	170.538	196.545	205.128	210.976	221.117	231.084	248.141	262.250	291.965	352.152	391.506	413.113	460.072	525.670	584.784	613.653	635.377	660.227	723.581	748.742	779.996	2017
Guyana	Gross domestic product, current prices	U.S. dollars	Billions	0.559	0.544	0.459	0.466	0.465	0.474	0.523	0.655	0.615	0.779	0.652	0.735	0.602	0.721	0.874	0.993	1.116	1.188	1.114	1.147	1.123	1.127	1.160	1.197	1.260	1.311	1.455	1.741	1.916	2.023	2.262	2.582	2.865	2.988	3.079	3.197	3.504	3.561	3.636	2017
Guyana	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	1.280	1.409	1.363	1.254	1.327	1.374	1.398	1.431	1.393	1.376	1.384	1.517	1.672	1.853	2.053	2.202	2.420	2.614	2.598	2.715	2.738	2.861	2.940	2.975	3.103	3.138	3.398	3.734	3.882	4.042	4.268	4.594	4.918	5.255	5.563	5.794	6.054	6.301	6.664	2017
Guyana	Gross domestic product per capita, constant prices	National currency	Units	276,264.735	277,257.305	252,783.944	224,382.155	230,272.618	232,549.667	233,818.705	235,657.155	223,562.775	215,143.245	210,406.468	223,706.783	240,994.571	260,107.785	280,998.258	293,578.618	315,631.847	333,326.057	326,302.434	334,682.035	329,289.338	336,205.679	340,095.952	338,137.756	343,607.539	336,782.940	353,333.333	377,124.665	383,550.802	394,696.405	410,853.918	431,473.545	452,018.462	472,828.110	489,331.056	502,307.134	514,933.219	522,874.940	537,725.768	2017
Guyana	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	3,890.496	3,904.474	3,559.828	3,159.860	3,242.812	3,274.879	3,292.750	3,318.640	3,148.321	3,029.753	2,963.047	3,150.349	3,393.804	3,662.966	3,957.155	4,134.318	4,444.883	4,694.061	4,595.151	4,713.157	4,637.214	4,734.614	4,789.398	4,761.822	4,838.850	4,742.743	4,975.814	5,310.855	5,401.351	5,558.309	5,785.847	6,076.222	6,365.546	6,658.598	6,891.000	7,073.736	7,251.543	7,363.382	7,572.518	2017
Guyana	Population	Persons	Millions	0.764	0.765	0.765	0.763	0.759	0.754	0.748	0.742	0.735	0.726	0.720	0.718	0.718	0.720	0.723	0.727	0.730	0.734	0.737	0.740	0.742	0.743	0.743	0.743	0.742	0.742	0.744	0.746	0.748	0.751	0.753	0.756	0.758	0.761	0.764	0.767	0.773	0.778	0.782	2017
Haiti	Gross domestic product, constant prices	National currency	Billions	13.147	13.286	12.914	12.720	12.746	12.842	12.878	12.822	12.894	12.748	12.692	12.852	12.562	11.944	10.558	11.603	12.083	12.410	12.681	13.025	13.138	13.001	12.968	13.015	12.557	12.783	13.071	13.508	13.622	14.042	13.270	14.003	14.407	15.018	15.439	15.626	15.853	16.039	16.277	2018
Haiti	Gross domestic product, constant prices	Percent change		7.345	1.056	-2.797	-1.500	0.201	0.757	0.273	-0.432	0.559	-1.131	-0.440	1.262	-2.251	-4.922	-11.603	9.892	4.143	2.705	2.182	2.710	0.870	-1.044	-0.251	0.364	-3.523	1.805	2.249	3.343	0.844	3.083	-5.498	5.524	2.885	4.241	2.803	1.211	1.453	1.173	1.484	2018
Haiti	Gross domestic product, current prices	National currency	Billions	7.727	8.506	8.847	9.496	10.522	11.684	12.982	6.396	4.206	3.888	4.949	5.335	5.208	7.877	26.164	40.729	46.647	54.006	62.997	69.254	77.580	85.700	94.028	119.758	140.387	168.035	197.138	220.110	250.590	267.880	266.952	302.854	328.061	364.517	391.635	423.644	481.212	551.911	631.829	2018
Haiti	Gross domestic product, current prices	U.S. dollars	Billions	1.546	1.702	1.770	1.900	2.105	2.337	2.597	1.279	0.841	0.778	0.990	0.888	0.533	0.610	1.775	2.813	2.908	3.339	3.724	4.154	3.954	3.596	3.472	2.960	3.538	4.310	4.756	5.885	6.550	6.584	6.620	7.516	7.890	8.451	8.774	8.672	8.178	8.608	9.525	2018
Haiti	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	6.411	7.092	7.319	7.492	7.778	8.085	8.270	8.438	8.784	9.025	9.322	9.759	9.756	9.496	8.574	9.619	10.201	10.658	11.013	11.475	11.833	11.966	12.125	12.395	12.280	12.892	13.580	14.411	14.816	15.389	14.712	15.849	16.619	17.628	18.465	18.889	19.373	19.973	20.726	2018
Haiti	Gross domestic product per capita, constant prices	National currency	Units	2,215.304	2,198.949	2,099.772	2,031.755	1,999.817	1,979.253	1,949.462	1,906.592	1,894.749	1,835.924	1,791.021	1,780.609	1,707.111	1,590.324	1,376.023	1,483.730	1,516.878	1,529.866	1,535.608	1,549.826	1,536.795	1,495.554	1,467.816	1,449.854	1,376.995	1,380.057	1,389.202	1,413.414	1,403.606	1,425.150	1,327.000	1,380.286	1,400.233	1,439.747	1,460.367	1,458.874	1,461.375	1,460.348	1,464.154	0
Haiti	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	2,507.409	2,488.897	2,376.643	2,299.658	2,263.509	2,240.232	2,206.513	2,157.991	2,144.586	2,078.005	2,027.181	2,015.396	1,932.207	1,800.020	1,557.462	1,679.371	1,716.891	1,731.591	1,738.090	1,754.182	1,739.433	1,692.754	1,661.359	1,641.028	1,558.563	1,562.029	1,572.379	1,599.784	1,588.683	1,613.067	1,501.975	1,562.287	1,584.865	1,629.589	1,652.928	1,651.238	1,654.069	1,652.906	1,657.214	0
Haiti	Population	Persons	Millions	5.935	6.042	6.150	6.261	6.374	6.489	6.606	6.725	6.805	6.943	7.086	7.218	7.359	7.511	7.673	7.820	7.966	8.112	8.258	8.404	8.549	8.693	8.835	8.977	9.119	9.263	9.409	9.557	9.705	9.853	10.000	10.145	10.289	10.431	10.572	10.711	10.848	10.983	11.117	0
Honduras	Gross domestic product, constant prices	National currency	Billions	59.879	61.396	60.542	59.982	62.589	65.210	65.682	69.643	72.854	76.005	76.079	78.553	82.971	88.140	86.991	90.541	93.781	98.464	101.321	99.406	106.654	109.559	113.672	118.841	126.247	133.886	142.678	151.508	157.919	154.079	159.828	165.958	172.810	177.634	183.067	190.096	197.229	206.953	214.602	2017
Honduras	Gross domestic product, constant prices	Percent change		0.668	2.533	-1.391	-0.924	4.346	4.188	0.723	6.031	4.610	4.326	0.097	3.252	5.624	6.230	-1.303	4.080	3.578	4.994	2.902	-1.890	7.291	2.723	3.754	4.547	6.232	6.051	6.567	6.188	4.232	-2.432	3.731	3.836	4.129	2.792	3.058	3.840	3.752	4.930	3.696	2017
Honduras	Gross domestic product, current prices	National currency	Billions	7.017	7.710	7.940	8.414	9.076	9.952	10.414	11.355	12.649	14.129	17.141	22.306	25.705	31.022	39.462	51.282	61.746	75.443	86.200	92.048	106.654	118.416	129.167	142.818	161.508	183.747	206.288	233.567	262.417	275.632	299.286	335.028	361.349	376.539	414.634	460.405	495.922	542.570	572.347	2017
Honduras	Gross domestic product, current prices	U.S. dollars	Billions	3.508	3.855	3.970	4.207	4.538	4.976	5.207	5.678	6.324	7.065	4.169	4.195	4.675	4.794	4.693	5.415	5.217	5.736	6.366	6.417	7.104	7.566	7.775	8.140	8.772	9.672	10.842	12.275	13.790	14.486	15.730	17.649	18.529	18.499	19.757	20.980	21.718	23.101	23.778	2017
Honduras	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	5.253	5.896	6.173	6.355	6.871	7.385	7.588	8.245	8.929	9.680	10.052	10.730	11.592	12.606	12.707	13.503	14.242	15.211	15.829	15.754	17.281	18.141	19.119	20.360	22.211	24.289	26.667	29.078	30.898	30.376	31.877	33.791	35.861	37.509	39.388	41.337	43.357	46.360	49.157	2017
Honduras	Gross domestic product per capita, constant prices	National currency	Units	16,303.564	16,198.100	15,492.481	14,887.661	15,067.446	15,226.366	14,889.711	15,327.827	15,567.292	15,783.003	15,352.945	15,402.695	15,810.525	16,325.865	15,666.729	15,859.140	15,982.099	16,331.997	16,363.092	15,636.738	16,347.252	16,368.998	16,562.596	16,895.596	17,524.198	18,157.913	18,919.337	19,655.961	20,059.223	19,175.905	19,503.640	19,871.438	20,317.128	20,517.292	20,781.259	21,214.153	21,637.750	22,320.406	22,753.750	2017
Honduras	Gross domestic product per capita, constant prices	Purchasing power parity; 2011 international dollar	Units	3,319.612	3,298.138	3,154.465	3,031.316	3,067.923	3,100.281	3,031.734	3,120.940	3,169.698	3,213.619	3,126.054	3,136.184	3,219.223	3,324.153	3,189.944	3,229.122	3,254.158	3,325.401	3,331.733	3,183.838	3,328.507	3,332.935	3,372.354	3,440.157	3,568.148	3,697.181	3,852.216	4,002.203	4,084.312	3,904.457	3,971.188	4,046.076	4,136.824	4,177.580	4,231.327	4,319.470	4,405.720	4,544.717	4,632.952	2017
Honduras	Population	Persons	Millions	3.673	3.790	3.908	4.029	4.154	4.283	4.411	4.544	4.680	4.816	4.955	5.100	5.248	5.399	5.553	5.709	5.868	6.029	6.192	6.357	6.524	6.693	6.863	7.034	7.204	7.373	7.541	7.708	7.873	8.035	8.195	8.352	8.506	8.658	8.809	8.961	9.115	9.272	9.432	2017
Hong Kong SAR	Gross domestic product, constant prices	National currency	Billions	501.078	547.140	562.934	596.792	656.484	661.177	734.594	832.995	903.896	924.477	959.890	1,014.623	1,077.885	1,144.726	1,213.822	1,242.635	1,295.552	1,361.621	1,281.522	1,313.645	1,414.316	1,422.248	1,445.809	1,489.997	1,619.628	1,739.289	1,861.606	1,981.955	2,024.129	1,974.353	2,107.971	2,209.463	2,247.030	2,316.722	2,380.719	2,437.566	2,490.617	2,586.217	2,664.357	2018
Hong Kong SAR	Gross domestic product, constant prices	Percent change		10.340	9.193	2.887	6.015	10.002	0.715	11.104	13.395	8.512	2.277	3.831	5.702	6.235	6.201	6.036	2.374	4.258	5.100	-5.883	2.507	7.663	0.561	1.657	3.056	8.700	7.388	7.033	6.465	2.128	-2.459	6.768	4.815	1.700	3.102	2.762	2.388	2.176	3.838	3.021	2018
Hong Kong SAR	Gross domestic product, current prices	National currency	Billions	143.620	173.577	196.005	217.282	261.992	278.127	320.526	394.771	466.077	536.559	599.258	691.323	807.128	931.008	1,049.610	1,119.006	1,235.301	1,373.083	1,308.074	1,285.946	1,337.501	1,321.142	1,297.340	1,256.669	1,316.949	1,412.125	1,503.352	1,650.756	1,707.488	1,659.245	1,776.332	1,934.430	2,037.059	2,138.305	2,260.005	2,398.280	2,490.617	2,662.532	2,845.317	2018
Hong Kong SAR	Gross domestic product, current prices	U.S. dollars	Billions	28.862	31.055	32.291	29.907	33.511	35.700	41.076	50.623	59.708	68.790	76.929	88.960	104.272	120.354	135.812	144.652	159.718	177.349	168.858	165.734	171.643	169.381	166.336	161.370	169.085	181.556	193.515	211.583	219.279	214.048	228.644	248.484	262.601	275.673	291.438	309.359	320.877	341.679	363.031	2018
Hong Kong SAR	Gross domestic product, current prices	Purchasing power parity; international dollars	Billions	34.607	41.364	45.187	49.781	56.737	58.949	66.814	77.638	87.217	92.700	99.853	109.116	118.562	128.897	139.596	145.906	154.905	165.612	157.624	163.908	180.414	185.405	191.458	200.973	224.339	248.418	273.935	299.479	311.800	306.451	331.004	354.188	367.119	385.146	403.274	417.319	431.063	456.118	480.494	2018
